interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
720.00,780.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#2,0,0,133.33,0,94.57,100000.00,60.00,0.00,0.00,60.00,,60.00
720.00,780.00,e_r2ps_to_ach1_mgp_2,0,148.64,0,14,689277281#7,7,7,74.32,13,31.06,20.81,270.86,1.70,0.12,235.94,17.99,70.00
720.00,780.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,12,689277286#0,0,0,133.33,11,52.60,4.80,54.79,2.08,0.15,46.46,3.08,12.00
720.00,780.00,e_r2ps_to_ach1_mgp_2,0,108.02,0,12,689277286#1,0,0,108.02,12,50.05,32.54,382.86,1.97,0.14,325.79,29.65,15.00
780.00,840.00,e_r2ps_to_ach1_mgp_1,0,15.11,19,0,814259719,8,8,7.55,11,3.77,57.98,938.40,17.94,0.92,47.17,57.70,0.00
780.00,840.00,e_r2ps_to_ach1_mgp_1,0,10.58,0,9,689277284#0,0,0,10.58,11,4.95,5.15,51.56,16.75,0.86,4.91,4.81,0.00
780.00,840.00,e_r2ps_to_ach1_mgp_1,0,12.72,0,8,689277288#0,0,0,12.72,8,5.53,3.16,25.28,12.06,0.87,1.99,2.74,0.00
780.00,840.00,e_r2ps_to_ach1_mgp_1,0,13.24,0,9,689277288#1,0,0,13.24,9,6.24,7.43,66.99,12.03,0.87,5.51,7.00,0.00
780.00,840.00,e_r2ps_to_ach1_mgp_1,0,21.09,0,9,689277288#2,0,0,21.09,7,9.65,11.98,97.62,6.86,0.49,44.79,10.32,0.00
780.00,840.00,e_r2ps_to_ach1_mgp_1,0,187.59,0,26,881567591#0,2,2,93.80,27,44.53,29.09,755.91,2.48,0.30,525.83,27.79,123.00
780.00,840.00,e_r2ps_to_ach1_mgp_1,0,202.86,0,27,881567591#1,1,1,101.43,25,46.01,20.15,523.26,2.38,0.29,374.84,18.27,53.00
780.00,840.00,e_r2ps_to_ach1_mgp_1,0,253.75,0,25,881567591#2,0,0,126.87,24,48.79,7.97,201.73,2.29,0.27,151.88,6.18,37.00
780.00,840.00,e_r2ps_to_ach1_mgp_2,0,94.51,0,4,689277284#1,0,0,94.51,1,47.07,407.36,706.21,0.32,0.02,694.84,398.18,579.00
780.00,840.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,1,90.13,58.57,58.57,0.12,0.01,57.92,53.34,50.00
780.00,840.00,e_r2ps_to_ach1_mgp_2,0,149.03,0,14,689277281#7,7,7,74.52,15,29.93,18.14,271.56,1.95,0.14,228.82,16.17,76.00
780.00,840.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,16,689277286#0,0,0,133.33,16,46.00,3.28,52.27,3.04,0.22,40.16,1.93,7.00
780.00,840.00,e_r2ps_to_ach1_mgp_2,0,96.12,0,15,689277286#1,0,0,96.12,17,44.09,21.19,340.67,3.02,0.22,258.07,19.52,15.00
840.00,900.00,e_r2ps_to_ach1_mgp_1,0,16.43,12,0,814259719,8,8,8.21,18,4.10,58.02,1020.51,17.93,0.92,69.29,57.73,0.00
840.00,900.00,e_r2ps_to_ach1_mgp_1,0,14.04,0,13,689277284#0,0,0,14.04,13,6.59,5.26,68.41,16.39,0.84,9.11,4.92,0.00
840.00,900.00,e_r2ps_to_ach1_mgp_1,0,15.04,0,10,689277288#0,0,0,15.04,10,6.52,2.99,29.90,12.75,0.92,2.19,2.59,0.00
840.00,900.00,e_r2ps_to_ach1_mgp_1,0,14.39,0,10,689277288#1,0,0,14.39,7,6.83,7.78,72.83,11.48,0.83,11.45,7.30,0.00
840.00,900.00,e_r2ps_to_ach1_mgp_1,0,28.56,0,7,689277288#2,0,0,28.56,10,12.17,16.65,132.20,4.93,0.36,81.84,12.81,2.00
840.00,900.00,e_r2ps_to_ach1_mgp_1,0,204.51,0,20,881567591#0,1,1,102.26,23,48.19,40.37,824.11,1.79,0.21,635.87,38.59,147.00
840.00,900.00,e_r2ps_to_ach1_mgp_1,0,194.88,0,23,881567591#1,1,1,97.44,26,44.38,20.65,502.66,2.32,0.28,354.44,18.79,57.00
840.00,900.00,e_r2ps_to_ach1_mgp_1,0,242.90,0,26,881567591#2,0,0,121.45,28,44.96,7.21,193.10,2.53,0.30,137.47,5.47,24.00
840.00,900.00,e_r2ps_to_ach1_mgp_2,0,126.50,0,3,689277284#1,0,0,126.50,1,62.55,1016.90,945.29,0.13,0.01,939.08,1018.42,868.00
840.00,900.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,1,53.91,35.05,35.04,0.20,0.01,34.38,33.08,31.00
840.00,900.00,e_r2ps_to_ach1_mgp_2,0,160.49,0,16,689277281#7,9,9,80.24,14,35.19,19.56,292.44,1.81,0.13,252.76,17.07,107.00
840.00,900.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,12,689277286#0,0,0,133.33,13,53.19,4.31,54.23,2.36,0.17,44.98,2.74,13.00
840.00,900.00,e_r2ps_to_ach1_mgp_2,1,102.48,0,13,689277286#1,0,0,102.48,11,48.87,28.44,363.21,2.26,0.16,300.27,25.66,33.00
900.00,960.00,e_r2ps_to_ach1_mgp_1,0,9.74,16,0,814259719,14,14,4.87,13,2.43,56.67,605.16,18.36,0.94,36.71,56.36,0.00
900.00,960.00,e_r2ps_to_ach1_mgp_1,0,8.26,0,7,689277284#0,0,0,8.26,7,3.87,5.75,40.25,15.00,0.77,7.48,5.36,0.00
900.00,960.00,e_r2ps_to_ach1_mgp_1,0,11.91,0,7,689277288#0,0,0,11.91,7,5.17,3.38,23.68,11.27,0.81,3.83,2.94,0.00
900.00,960.00,e_r2ps_to_ach1_mgp_1,0,15.10,0,7,689277288#1,0,0,15.10,11,7.12,9.11,76.43,9.81,0.71,21.33,8.62,0.00
900.00,960.00,e_r2ps_to_ach1_mgp_1,0,25.48,0,11,689277288#2,0,0,25.48,12,11.86,9.87,117.95,8.33,0.60,44.67,8.97,0.00
900.00,960.00,e_r2ps_to_ach1_mgp_1,0,143.58,0,34,881567591#0,4,4,71.79,35,33.51,16.47,578.59,4.38,0.53,268.98,15.27,8.00
900.00,960.00,e_r2ps_to_ach1_mgp_1,0,175.52,0,34,881567591#1,1,1,87.76,32,39.57,13.72,452.74,3.50,0.42,258.12,12.09,3.00
900.00,960.00,e_r2ps_to_ach1_mgp_1,0,243.80,0,32,881567591#2,0,0,121.90,31,44.49,6.26,193.82,2.91,0.35,131.06,4.39,6.00
900.00,960.00,e_r2ps_to_ach1_mgp_2,0,128.29,0,0,689277284#1,0,0,128.29,1,63.99,1956.48,958.63,0.07,0.00,955.38,2029.55,870.00
900.00,960.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,2,83.48,33.24,53.33,0.21,0.01,52.12,47.91,50.00
900.00,960.00,e_r2ps_to_ach1_mgp_2,0,144.09,0,19,689277281#7,9,9,72.05,21,30.80,12.70,262.56,2.78,0.20,204.28,11.55,50.00
900.00,960.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,19,689277286#0,0,0,133.33,19,36.89,2.30,43.80,4.34,0.31,29.54,1.17,0.00
900.00,960.00,e_r2ps_to_ach1_mgp_2,0,84.54,0,20,689277286#1,0,0,84.54,22,39.02,14.70,299.61,4.36,0.31,198.30,13.56,0.00
960.00,1020.00,e_r2ps_to_ach1_mgp_1,0,20.60,19,0,814259719,12,12,10.30,16,5.14,59.09,1279.72,17.61,0.91,145.73,58.81,0.00
960.00,1020.00,e_r2ps_to_ach1_mgp_1,0,7.61,0,9,689277284#0,0,0,7.61,8,3.58,4.65,37.08,18.54,0.95,4.13,4.35,0.00
960.00,1020.00,e_r2ps_to_ach1_mgp_1,0,4.73,0,4,689277288#0,0,0,4.73,3,2.06,2.63,9.40,14.51,1.04,0.37,2.29,0.00
960.00,1020.00,e_r2ps_to_ach1_mgp_1,0,3.46,0,3,689277288#1,0,0,3.46,3,1.63,5.84,17.53,15.29,1.10,0.51,5.52,0.00
960.00,1020.00,e_r2ps_to_ach1_mgp_1,0,4.11,0,3,689277288#2,0,0,4.11,2,1.75,7.81,19.01,10.51,0.76,6.24,5.87,0.00
960.00,1020.00,e_r2ps_to_ach1_mgp_1,0,190.51,0,20,881567591#0,10,10,95.25,21,45.75,38.06,767.67,1.90,0.23,589.61,36.55,226.00
960.00,1020.00,e_r2ps_to_ach1_mgp_1,0,204.45,0,20,881567591#1,1,1,102.23,21,47.32,24.90,527.36,1.93,0.23,401.94,23.11,74.00
960.00,1020.00,e_r2ps_to_ach1_mgp_1,0,237.42,0,21,881567591#2,0,0,118.71,20,47.53,8.90,188.75,2.05,0.25,144.99,7.20,42.00
960.00,1020.00,e_r2ps_to_ach1_mgp_2,0,95.77,0,2,689277284#1,0,0,95.77,7,47.64,110.55,715.65,1.17,0.06,672.56,109.82,273.00
960.00,1020.00,e_r2ps_to_ach1_mgp_2,0,76.10,0,7,689277284#2,0,0,76.10,7,10.21,1.19,8.49,5.77,0.30,3.45,0.30,0.00
960.00,1020.00,e_r2ps_to_ach1_mgp_2,0,96.04,0,23,689277281#7,6,6,48.02,22,20.33,8.19,175.01,4.32,0.31,118.40,7.31,22.00
960.00,1020.00,e_r2ps_to_ach1_mgp_2,0,124.42,0,21,689277286#0,0,0,124.42,20,30.24,1.82,37.18,5.47,0.39,22.26,0.92,0.00
960.00,1020.00,e_r2ps_to_ach1_mgp_2,0,83.43,0,19,689277286#1,0,0,83.43,17,38.58,16.31,295.71,3.93,0.28,205.63,14.62,9.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_1,0,13.71,13,0,814259719,10,10,6.85,20,3.41,62.87,851.58,16.55,0.85,103.42,62.55,0.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_1,0,19.61,0,17,689277284#0,0,0,19.61,17,9.22,5.41,95.60,15.95,0.82,16.37,5.08,0.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_1,0,20.00,0,13,689277288#0,0,0,20.00,13,8.71,3.01,39.76,12.67,0.91,3.69,2.62,0.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_1,0,16.63,0,12,689277288#1,0,0,16.63,11,7.85,7.20,84.15,12.41,0.89,9.21,6.79,0.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_1,0,51.89,0,11,689277288#2,0,0,51.89,9,24.07,22.24,240.17,3.69,0.27,175.95,19.68,8.21
1020.00,1080.00,e_r2ps_to_ach1_mgp_1,0,193.14,0,22,881567591#0,3,3,96.57,16,46.43,40.71,778.28,1.77,0.21,614.18,39.10,251.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_1,0,190.65,0,18,881567591#1,4,4,95.33,17,44.21,27.70,491.77,1.73,0.21,389.64,25.74,125.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_1,0,264.96,0,17,881567591#2,0,0,132.48,17,56.95,12.33,210.65,1.48,0.18,174.87,10.58,83.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_2,0,96.79,0,6,689277284#1,0,0,96.79,1,48.27,315.28,723.27,0.41,0.02,708.60,307.51,617.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,0,85.83,215.83,55.34,0.03,0.00,55.26,58.52,52.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_2,0,200.41,0,13,689277281#7,5,5,100.21,12,41.79,29.44,365.19,1.20,0.09,331.05,26.28,200.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,11,689277286#0,0,0,133.33,12,56.37,4.62,53.04,2.16,0.16,44.48,3.32,20.00
1020.00,1080.00,e_r2ps_to_ach1_mgp_2,0,105.46,0,12,689277286#1,0,0,105.46,13,48.38,29.85,373.77,2.15,0.15,311.65,27.13,26.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_1,0,14.73,22,0,814259719,11,11,7.37,14,3.68,56.14,915.11,18.53,0.95,46.81,55.86,0.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_1,0,9.85,0,9,689277284#0,0,0,9.85,10,4.62,5.13,48.01,16.80,0.86,4.77,4.79,0.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_1,0,10.84,0,7,689277288#0,0,0,10.84,8,4.66,2.99,21.55,12.76,0.92,1.73,2.58,0.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_1,0,12.19,0,9,689277288#1,0,0,12.19,8,5.75,7.40,61.72,12.07,0.87,7.66,6.99,0.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_1,0,42.88,0,8,689277288#2,0,0,42.88,7,19.19,28.55,198.48,2.88,0.21,155.10,23.42,9.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_1,0,214.08,0,19,881567591#0,3,3,107.04,17,51.37,47.99,862.65,1.50,0.18,703.32,46.46,192.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_1,0,207.17,0,17,881567591#1,1,1,103.59,16,49.09,33.89,534.39,1.42,0.17,442.49,31.75,189.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_1,0,256.47,0,16,881567591#2,1,1,128.23,16,53.79,13.07,203.89,1.40,0.17,173.01,11.08,90.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_2,0,128.57,0,2,689277284#1,0,0,128.57,1,63.77,815.77,960.72,0.16,0.01,953.01,807.61,786.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,1,87.28,56.15,56.15,0.12,0.01,55.54,54.31,52.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_2,0,156.46,0,18,689277281#7,8,8,78.23,18,32.08,15.85,285.11,2.23,0.16,237.15,13.99,75.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,16,689277286#0,0,0,133.33,15,47.39,3.27,50.67,3.05,0.22,39.51,2.09,8.00
1080.00,1140.00,e_r2ps_to_ach1_mgp_2,0,100.05,0,15,689277286#1,0,0,100.05,13,46.55,24.84,354.58,2.58,0.19,285.31,22.23,35.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_1,0,19.66,17,0,814259719,10,10,9.83,19,4.90,56.91,1221.21,18.28,0.94,78.38,56.62,0.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_1,0,21.70,0,13,689277284#0,0,0,21.70,9,10.05,9.46,105.79,9.12,0.47,56.75,8.07,4.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_1,0,7.52,0,5,689277288#0,0,0,7.52,5,3.26,2.99,14.96,12.75,0.92,1.82,2.62,0.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_1,0,7.74,0,5,689277288#1,0,0,7.74,7,3.65,6.55,39.15,13.64,0.98,2.25,6.18,0.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_1,0,61.89,0,7,689277288#2,0,0,61.89,8,29.03,34.90,286.44,2.35,0.17,238.44,31.49,13.86
1140.00,1200.00,e_r2ps_to_ach1_mgp_1,0,225.51,0,14,881567591#0,2,2,112.75,14,54.03,66.57,908.71,1.08,0.13,788.81,64.46,334.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_1,0,219.04,0,14,881567591#1,4,4,109.52,16,51.30,37.76,564.99,1.27,0.15,477.07,35.72,165.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_1,0,266.67,0,16,881567591#2,0,0,133.33,17,58.80,13.28,217.64,1.37,0.17,183.90,11.28,83.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_2,0,132.22,0,2,689277284#1,0,0,132.22,1,64.53,1188.85,987.98,0.11,0.01,982.43,1176.23,749.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,1,84.55,58.09,58.09,0.12,0.01,57.49,40.03,50.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_2,0,184.31,0,5,689277281#7,2,2,92.15,4,38.78,70.74,335.85,0.50,0.04,323.34,59.09,217.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,4,689277286#0,0,0,133.33,4,70.11,14.92,59.97,0.67,0.05,57.11,12.80,39.00
1140.00,1200.00,e_r2ps_to_ach1_mgp_2,0,127.67,0,5,689277286#1,0,0,127.67,5,58.12,88.41,452.49,0.72,0.05,427.86,80.44,59.00
1200.00,1260.00,e_r2ps_to_ach1_mgp_1,0,17.28,16,0,814259719,10,10,8.64,13,4.27,62.98,1073.20,16.52,0.85,164.40,60.92,91.00
1200.00,1260.00,e_r2ps_to_ach1_mgp_1,0,124.82,0,7,689277284#0,0,0,124.82,0,61.13,180.63,608.40,0.48,0.02,592.71,168.21,433.00
1200.00,1260.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
1200.00,1260.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
1200.00,1260.00,e_r2ps_to_ach1_mgp_1,0,12.58,0,0,689277288#2,0,0,12.58,3,5.74,95.18,58.22,0.86,0.06,54.77,92.49,6.00
1200.00,1260.00,e_r2ps_to_ach1_mgp_1,0,213.63,1,16,881567591#0,3,3,106.82,23,50.70,43.06,860.86,1.68,0.20,689.02,41.35,91.00
1200.00,1260.00,e_r2ps_to_ach1_mgp_1,0,194.13,0,21,881567591#1,7,7,97.07,20,45.05,23.99,500.75,2.00,0.24,380.06,21.83,62.00
1200.00,1260.00,e_r2ps_to_ach1_mgp_1,0,258.61,0,20,881567591#2,0,0,129.31,20,49.86,10.02,205.60,1.82,0.22,163.37,7.51,46.75
1200.00,1260.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#1,0,0,133.33,0,66.84,9842.38,1020.00,0.01,0.00,1019.27,9462.49,978.00
1200.00,1260.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#2,0,0,133.33,0,94.56,100000.00,60.00,0.00,0.00,60.00,,60.00
1200.00,1260.00,e_r2ps_to_ach1_mgp_2,0,159.33,0,10,689277281#7,5,5,79.66,12,32.53,25.79,290.33,1.37,0.10,260.83,23.11,83.00
1200.00,1260.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,13,689277286#0,0,0,133.33,13,49.45,4.46,56.85,2.24,0.16,47.87,2.72,6.00
1200.00,1260.00,e_r2ps_to_ach1_mgp_2,0,106.35,0,12,689277286#1,0,0,106.35,13,48.93,30.10,376.92,2.13,0.15,317.53,27.68,1.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_1,0,31.06,27,0,814259719,21,21,15.53,4,7.68,93.97,1929.55,11.07,0.57,817.86,90.64,705.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_1,0,133.33,0,0,689277284#0,0,0,133.33,2,66.87,1229.40,653.59,0.07,0.00,650.89,1472.03,625.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_1,0,2.01,0,1,689277288#0,0,0,2.01,1,0.86,3.99,3.99,9.55,0.69,1.64,3.59,0.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_1,0,0.29,0,1,689277288#1,0,0,0.29,0,0.13,5.79,1.48,15.44,1.11,0.07,5.46,0.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
1260.00,1320.00,e_r2ps_to_ach1_mgp_1,0,179.54,0,19,881567591#0,13,13,89.77,19,42.44,35.33,723.47,2.04,0.25,547.26,32.61,140.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_1,0,209.24,0,19,881567591#1,1,1,104.62,22,47.85,26.54,539.72,1.81,0.22,423.89,23.83,45.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_1,0,266.67,0,22,881567591#2,0,0,133.33,23,49.74,10.04,221.16,1.82,0.22,177.79,6.92,28.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_2,0,127.30,0,2,689277284#1,0,0,127.30,4,62.27,291.81,951.24,0.44,0.02,929.73,291.62,684.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,4,689277284#2,0,0,133.33,4,77.90,12.95,51.79,0.53,0.03,48.87,10.92,40.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_2,0,128.83,0,19,689277281#7,9,9,64.42,19,26.39,12.63,234.76,2.81,0.20,183.79,11.26,42.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_2,1,133.33,0,18,689277286#0,0,0,133.33,17,41.15,2.65,47.73,3.78,0.27,34.35,1.37,0.00
1260.00,1320.00,e_r2ps_to_ach1_mgp_2,0,89.68,0,18,689277286#1,0,0,89.68,20,41.51,17.30,317.84,3.70,0.27,227.40,16.07,0.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_1,0,36.52,22,0,814259719,15,15,18.26,29,9.08,98.73,2268.39,10.54,0.54,1024.99,97.24,470.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_1,0,95.13,0,15,689277284#0,0,0,95.13,16,46.11,30.58,463.68,2.82,0.15,394.64,29.98,216.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_1,0,22.07,0,14,689277288#0,0,0,22.07,12,9.53,3.39,43.86,11.25,0.81,6.63,2.95,0.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_1,0,15.64,0,10,689277288#1,0,0,15.64,11,7.39,7.37,79.18,12.13,0.87,9.01,6.95,0.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_1,0,50.69,0,11,689277288#2,0,0,50.69,7,24.00,23.34,234.59,3.52,0.25,173.29,20.99,3.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_1,0,205.18,0,21,881567591#0,6,6,102.59,18,49.81,49.18,826.79,1.47,0.18,677.53,47.48,277.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_1,0,204.61,0,18,881567591#1,0,0,102.31,17,48.33,30.03,527.78,1.60,0.19,427.13,28.17,169.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_1,0,263.45,0,16,881567591#2,0,0,131.73,15,56.45,13.08,209.45,1.40,0.17,176.76,11.10,95.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_2,0,127.05,0,3,689277284#1,0,0,127.05,2,62.54,344.87,949.35,0.38,0.02,931.05,339.90,670.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,2,689277284#2,0,0,133.33,2,61.43,20.27,40.53,0.34,0.02,39.16,17.86,34.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_2,0,160.66,0,21,689277281#7,8,8,80.33,19,34.56,14.64,292.76,2.42,0.17,239.75,12.92,107.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,16,689277286#0,0,0,133.33,17,46.96,2.92,47.74,3.45,0.25,35.90,1.80,9.00
1320.00,1380.00,e_r2ps_to_ach1_mgp_2,0,96.33,0,16,689277286#1,0,0,96.33,14,45.88,22.37,341.43,2.87,0.21,267.89,20.28,21.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_1,0,32.75,16,0,814259719,13,13,16.38,25,8.15,92.49,2034.49,11.25,0.58,847.15,91.10,309.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_1,0,91.71,0,17,689277284#0,0,0,91.71,14,44.56,27.59,447.05,3.13,0.16,376.00,26.79,196.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_1,0,20.29,0,11,689277288#0,0,0,20.29,13,8.80,3.34,40.33,11.40,0.82,6.89,2.90,0.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_1,0,31.07,0,14,689277288#1,0,0,31.07,14,14.30,11.23,157.27,7.95,0.57,65.23,9.88,0.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_1,0,86.19,0,14,689277288#2,0,0,86.19,13,40.30,30.33,398.91,2.71,0.19,317.17,27.86,1.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_1,0,173.36,0,28,881567591#0,2,2,86.68,26,40.98,24.73,698.56,2.92,0.35,451.55,23.32,45.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_1,0,162.07,0,27,881567591#1,1,1,81.04,28,37.69,15.15,418.04,3.17,0.38,255.73,13.91,44.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_1,0,207.66,0,29,881567591#2,0,0,103.83,29,41.22,5.69,165.09,3.21,0.39,105.40,4.49,35.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#1,0,0,133.33,0,67.40,11854.22,1016.48,0.01,0.00,1015.93,11396.67,997.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#2,0,0,133.33,0,94.56,100000.00,60.00,0.00,0.00,60.00,,60.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_2,0,169.83,0,11,689277281#7,7,7,84.91,14,33.55,22.88,309.46,1.55,0.11,273.01,20.61,111.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,14,689277286#0,0,0,133.33,14,48.32,3.83,53.52,2.61,0.19,43.15,2.34,6.00
1380.00,1440.00,e_r2ps_to_ach1_mgp_2,0,99.27,0,14,689277286#1,0,0,99.27,16,45.93,23.51,351.84,2.73,0.20,279.19,21.67,18.00
1440.00,1500.00,e_r2ps_to_ach1_mgp_1,0,27.72,10,0,814259719,5,5,13.86,8,6.88,164.54,1721.66,6.32,0.33,1150.92,158.41,1037.00
1440.00,1500.00,e_r2ps_to_ach1_mgp_1,0,133.33,0,0,689277284#0,0,0,133.33,0,67.70,100000.00,660.00,0.00,0.00,660.00,,660.00
1440.00,1500.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
1440.00,1500.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
1440.00,1500.00,e_r2ps_to_ach1_mgp_1,0,32.73,0,0,689277288#2,0,0,32.73,5,14.95,84.34,151.48,0.97,0.07,140.69,82.13,20.00
1440.00,1500.00,e_r2ps_to_ach1_mgp_1,0,196.96,0,21,881567591#0,4,4,98.48,22,47.34,35.75,793.68,2.02,0.24,597.08,34.45,226.00
1440.00,1500.00,e_r2ps_to_ach1_mgp_1,0,194.32,0,22,881567591#1,3,3,97.16,19,45.61,24.69,501.23,1.94,0.23,383.44,23.11,131.00
1440.00,1500.00,e_r2ps_to_ach1_mgp_1,0,242.63,0,19,881567591#2,1,1,121.31,18,51.48,10.44,192.89,1.75,0.21,154.89,8.57,72.00
1440.00,1500.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#1,0,0,133.33,1,67.59,17791.61,1020.00,0.01,0.00,1019.66,42178.26,1014.00
1440.00,1500.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#2,0,0,133.33,1,92.40,79.31,58.97,0.09,0.00,58.42,1032.23,56.00
1440.00,1500.00,e_r2ps_to_ach1_mgp_2,0,143.97,0,22,689277281#7,11,11,71.98,20,31.37,12.72,262.34,2.78,0.20,207.02,11.41,50.00
1440.00,1500.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,18,689277286#0,0,0,133.33,17,42.42,2.75,48.20,3.63,0.26,35.63,1.44,4.00
1440.00,1500.00,e_r2ps_to_ach1_mgp_2,0,96.93,0,17,689277286#1,0,0,96.93,15,44.08,21.24,343.52,3.02,0.22,264.40,19.16,13.00
1500.00,1560.00,e_r2ps_to_ach1_mgp_1,0,37.89,18,0,814259719,12,12,18.95,9,9.42,154.39,2353.64,6.74,0.35,1536.15,150.80,1260.00
